            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  2.878895249636487E-02,  7.931193308155816E-03,  2.770578709348086E+01,  1.690613095952564E+02,  1.757162908748575E+02,  2.459606650450447E+06,  2.257401005735425E+01,  3.476192740901595E+02,  3.468862442912628E+02,  8.166292309526198E-03,  8.401391310896579E-03,  1.594754317400146E+01,
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  2.868804179723143E-02,  7.931870818195897E-03,  2.770585860488682E+01,  1.690617426087311E+02,  1.756832452276512E+02,  2.459622594992885E+06,  2.257463570616058E+01,  2.350495519759677E+02,  2.324102487658509E+02,  8.166141424710085E-03,  8.400412031224273E-03,  1.594710119294446E+01,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  2.868697516151496E-02,  7.931868966241221E-03,  2.770608842051002E+01,  1.690615553801588E+02,  1.758447393942740E+02,  2.459622600944687E+06,  2.257468079750461E+01,  1.222882945493238E+02,  1.250139751747586E+02,  8.166130550509373E-03,  8.400392134777526E-03,  1.594706933972657E+01,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  2.879550012212804E-02,  7.931194185259918E-03,  2.770612082253537E+01,  1.690616392028905E+02,  1.757934515115813E+02,  2.459638544670570E+06,  2.257377803188349E+01,  9.736734811378295E+00,  1.031527205729701E+01,  8.166348267802770E-03,  8.401502350345624E-03,  1.594770709145503E+01,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  2.872096942019404E-02,  7.931483300304621E-03,  2.770640088038018E+01,  1.690614508963987E+02,  1.757213340465352E+02,  2.459654487337525E+06,  2.257514216024450E+01,  2.572077580614247E+02,  2.540252216203170E+02,  8.166019290635682E-03,  8.400555280966743E-03,  1.594674343331360E+01,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  2.866813772920021E-02,  7.932245665930371E-03,  2.770627141217521E+01,  1.690613005094703E+02,  1.758998978889219E+02,  2.459654493937246E+06,  2.257372938958990E+01,  1.444281372234353E+02,  1.462846654328801E+02,  8.166359999131709E-03,  8.400474332333048E-03,  1.594774145587204E+01,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  2.876647855163966E-02,  7.931115184372129E-03,  2.770650418227049E+01,  1.690615314525833E+02,  1.758779775597752E+02,  2.459670439240668E+06,  2.257512716321098E+01,  3.184807131580240E+01,  3.364191321960885E+01,  8.166022907183832E-03,  8.400930629995534E-03,  1.594675402700125E+01,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  2.874188667838309E-02,  7.931645522457328E-03,  2.770648722320521E+01,  1.690614560758977E+02,  1.757183235725334E+02,  2.459686378247188E+06,  2.257372035202994E+01,  2.794062383875423E+02,  2.761395299100496E+02,  8.166362178774290E-03,  8.401078835091254E-03,  1.594774784067115E+01,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  2.868361907617758E-02,  7.931816001002104E-03,  2.770672985560982E+01,  1.690617055810045E+02,  1.759008515375585E+02,  2.459686385202388E+06,  2.257502391531252E+01,  1.666216825929888E+02,  1.673565178885903E+02,  8.166047805616257E-03,  8.400279610230410E-03,  1.594682696020596E+01,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  2.876100464542279E-02,  7.931433819045998E-03,  2.770685703796431E+01,  1.690613389515057E+02,  1.759928011182976E+02,  2.459702334994107E+06,  2.257395762895186E+01,  5.392931778827531E+01,  5.664979042217102E+01,  8.166304953756939E-03,  8.401176088467882E-03,  1.594758021244303E+01,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  2.875286618390776E-02,  7.931336155276990E-03,  2.770692662246823E+01,  1.690615929796969E+02,  1.758045379158152E+02,  2.459718272743925E+06,  2.257465832457027E+01,  3.015148410849924E+02,  2.986534319020556E+02,  8.166135970063831E-03,  8.400935784850674E-03,  1.594708521493660E+01,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  2.867611627026896E-02,  7.932005476367104E-03,  2.770703367668429E+01,  1.690612064562757E+02,  1.758935213760932E+02,  2.459734222672623E+06,  2.257447658843975E+01,  1.888251343940123E+02,  1.883382666833623E+02,  8.166179797730752E-03,  8.400354119094400E-03,  1.594721359716281E+01,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  2.874843000641816E-02,  7.931471757059161E-03,  2.770699272788611E+01,  1.690616226889809E+02,  1.760435710870562E+02,  2.459734228083142E+06,  2.257423406075860E+01,  7.607329192983033E+01,  7.929696360469538E+01,  8.166238286864826E-03,  8.401004816670492E-03,  1.594738492703935E+01,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  2.878125870398830E-02,  7.931105941658412E-03,  2.770726095488875E+01,  1.690615500961871E+02,  1.758973817653119E+02,  2.459750167627299E+06,  2.257465130736015E+01,  3.236180756756071E+02,  3.216039007557534E+02,  8.166137662330325E-03,  8.401169383002236E-03,  1.594709017200310E+01,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  2.867480709210557E-02,  7.932121078738285E-03,  2.770727489576267E+01,  1.690616462550897E+02,  1.759199054736719E+02,  2.459766114814757E+06,  2.257402872995525E+01,  2.109930180267165E+02,  2.093517228136281E+02,  8.166287806240858E-03,  8.400454533743430E-03,  1.594752998264274E+01,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  2.871859446479343E-02,  7.931499214303899E-03,  2.770754683267103E+01,  1.690616268379869E+02,  1.760642472962045E+02,  2.459766119929855E+06,  2.257515701745629E+01,  9.824866688405534E+01,  1.014871147431543E+02,  8.166015707809619E-03,  8.400532201315340E-03,  1.594673293840788E+01,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  2.880873425675767E-02,  7.931171345258567E-03,  2.770746978052970E+01,  1.690613624506929E+02,  1.759561574164143E+02,  2.459782061082088E+06,  2.257341413973254E+01,  3.457543226655395E+02,  3.449126484482489E+02,  8.166436030691572E-03,  8.401700716124576E-03,  1.594796417465034E+01,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  2.870744802310944E-02,  7.931557476903025E-03,  2.770766615320894E+01,  1.690616384126341E+02,  1.759626005625868E+02,  2.459798007158898E+06,  2.257529687960593E+01,  2.331458196693463E+02,  2.305699436820662E+02,  8.165981980156002E-03,  8.400406483408980E-03,  1.594663414261527E+01,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  2.869260504530789E-02,  7.932016288114858E-03,  2.770762121271193E+01,  1.690615271856744E+02,  1.761399657112085E+02,  2.459798013799519E+06,  2.257385561494691E+01,  1.203683237685316E+02,  1.231534768959341E+02,  8.166329556756701E-03,  8.400642825398544E-03,  1.594765228150179E+01,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  2.878849227316230E-02,  7.931018565223774E-03,  2.770781540521918E+01,  1.690619456351465E+02,  1.760492799900736E+02,  2.459813956003839E+06,  2.257477216217756E+01,  7.855934041226984E+00,  8.323476022302758E+00,  8.166108517172191E-03,  8.401198469120607E-03,  1.594700479870865E+01,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  2.872530346992149E-02,  7.931663537149365E-03,  2.770798825137456E+01,  1.690616120440967E+02,  1.759570915424506E+02,  2.459829897944818E+06,  2.257422158086924E+01,  2.553471544460353E+02,  2.521928028258457E+02,  8.166241296602889E-03,  8.400819056056413E-03,  1.594739374336105E+01,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  2.869440096036257E-02,  7.931844876430645E-03,  2.770801585841977E+01,  1.690618811497232E+02,  1.761584001908399E+02,  2.459829905613137E+06,  2.257452476024811E+01,  1.425442825856792E+02,  1.444881656368791E+02,  8.166168180512010E-03,  8.400491484593374E-03,  1.594717956738254E+01,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  2.878336207575336E-02,  7.931134846211793E-03,  2.770818042802340E+01,  1.690615261800668E+02,  1.761665513255551E+02,  2.459845851937143E+06,  2.257445456493457E+01,  2.993514570544248E+01,  3.163372608294346E+01,  8.166185108981228E-03,  8.401235371750661E-03,  1.594722915517066E+01,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  2.873941937681600E-02,  7.931546722334145E-03,  2.770809550142078E+01,  1.690618668749659E+02,  1.760038520928101E+02,  2.459861790821257E+06,  2.257422815933182E+01,  2.774952310753516E+02,  2.742164964620943E+02,  8.166239710094149E-03,  8.400932697854153E-03,  1.594738909605562E+01,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  2.868938570843298E-02,  7.931785440902575E-03,  2.770832865674949E+01,  1.690618989756198E+02,  1.761510540833952E+02,  2.459861796211475E+06,  2.257495334303124E+01,  1.647472354635114E+02,  1.655831304473878E+02,  8.166064824368963E-03,  8.400344207835350E-03,  1.594687681209006E+01,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  2.878199808441567E-02,  7.931318985224270E-03,  2.770831687709380E+01,  1.690620329327970E+02,  1.762553516554486E+02,  2.459877746617083E+06,  2.257371596738248E+01,  5.204105915452413E+01,  5.469934808916619E+01,  8.166363236246563E-03,  8.401407487268855E-03,  1.594775093831144E+01,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  2.876556907493394E-02,  7.931133512702549E-03,  2.770860491405236E+01,  1.690621309282702E+02,  1.760921012428630E+02,  2.459893685396970E+06,  2.257508061819090E+01,  2.996026977259496E+02,  2.966861395519005E+02,  8.166034131582863E-03,  8.400934750463178E-03,  1.594678690582011E+01,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  2.867141971698006E-02,  7.932203971007180E-03,  2.770855958681133E+01,  1.690618239593088E+02,  1.761756538204519E+02,  2.459909635406769E+06,  2.257379296423625E+01,  1.869175470085262E+02,  1.865354537749259E+02,  8.166344666493743E-03,  8.400485361980304E-03,  1.594769654219605E+01,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  2.875339924410299E-02,  7.931218442326457E-03,  2.770870581645639E+01,  1.690621683266944E+02,  1.762819390141875E+02,  2.459909638755216E+06,  2.257514231143144E+01,  7.421001880433825E+01,  7.741022037128505E+01,  8.166019254176836E-03,  8.400820066027213E-03,  1.594674332651740E+01,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  2.880092612628369E-02,  7.931169704617162E-03,  2.770866211738873E+01,  1.690619618600192E+02,  1.761380589710976E+02,  2.459925578342019E+06,  2.257369337142011E+01,  3.217524428049553E+02,  3.196504298743660E+02,  8.166368685858570E-03,  8.401567667099980E-03,  1.594776690179488E+01,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  2.869544117803634E-02,  7.931750249496654E-03,  2.770880740392526E+01,  1.690624660799785E+02,  1.762085717287520E+02,  2.459941527342765E+06,  2.257489247264963E+01,  2.090791059455881E+02,  2.075297793238156E+02,  8.166079503545819E-03,  8.400408757594985E-03,  1.594691981085421E+01,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  2.872492340874049E-02,  7.931621340490434E-03,  2.770898619337426E+01,  1.690622837295135E+02,  1.763578427394011E+02,  2.459941532776090E+06,  2.257441497534221E+01,  9.633008334691034E+01,  9.958699206995590E+01,  8.166194656540426E-03,  8.400767972590418E-03,  1.594725712242040E+01,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  2.880366293942086E-02,  7.931052848387533E-03,  2.770900327115212E+01,  1.690625240107867E+02,  1.762187948142972E+02,  2.459957472707558E+06,  2.257409685472683E+01,  3.438661223496897E+02,  3.429161609775849E+02,  8.166271376590690E-03,  8.401489904793849E-03,  1.594748185571903E+01,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  2.871584142987976E-02,  7.931587421391169E-03,  2.770920388917396E+01,  1.690622656117351E+02,  1.762138710641655E+02,  2.459973418360798E+06,  2.257487641165443E+01,  2.312699097418851E+02,  2.287601427955420E+02,  8.166083376740836E-03,  8.400579332090504E-03,  1.594693115636051E+01,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  2.871113189991937E-02,  7.931835986150958E-03,  2.770906872716472E+01,  1.690624764798372E+02,  1.764136856687140E+02,  2.459973425956919E+06,  2.257397943899006E+01,  1.184692166059827E+02,  1.213115723816846E+02,  8.166299693793740E-03,  8.400763401436520E-03,  1.594756480455562E+01,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  2.879554712941379E-02,  7.930930756774007E-03,  2.770928604059001E+01,  1.690625992060684E+02,  1.763338163966029E+02,  2.459989368568373E+06,  2.257490109549577E+01,  5.946942929019469E+00,  6.301491059116723E+00,  8.166077424102185E-03,  8.401224091430362E-03,  1.594691371967200E+01,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  2.872254221533118E-02,  7.931769899311185E-03,  2.770924011412829E+01,  1.690627495237979E+02,  1.762195648503514E+02,  2.460005309658490E+06,  2.257386377732032E+01,  2.534590721649298E+02,  2.503373993012568E+02,  8.166327588207708E-03,  8.400885277104230E-03,  1.594764651506790E+01,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  2.870781877793862E-02,  7.931592386043587E-03,  2.770950146318965E+01,  1.690629938962452E+02,  1.764076772700556E+02,  2.460005316803087E+06,  2.257513491371028E+01,  1.406701109746968E+02,  1.426982652488573E+02,  8.166021038143441E-03,  8.400449690243296E-03,  1.594674855215884E+01,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  2.880780484976307E-02,  7.931129860664871E-03,  2.770951691968529E+01,  1.690626598283611E+02,  1.764402733522315E+02,  2.460021264018280E+06,  2.257362365241895E+01,  2.803602792503647E+01,  2.963830392211127E+01,  8.166385500490951E-03,  8.401641140317030E-03,  1.594781615673047E+01,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  2.874490109195055E-02,  7.931305622861371E-03,  2.770961968003950E+01,  1.690630287899343E+02,  1.763025739670382E+02,  2.460037203912642E+06,  2.257506638070935E+01,  2.755712238512277E+02,  2.722831924380199E+02,  8.166037564979869E-03,  8.400769507098369E-03,  1.594679696302572E+01,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  2.868344459149153E-02,  7.932028797371867E-03,  2.770960553377050E+01,  1.690627970140953E+02,  1.764305345431419E+02,  2.460037208303975E+06,  2.257412155752236E+01,  1.628428509539753E+02,  1.637802600194253E+02,  8.166265419038267E-03,  8.400502040704668E-03,  1.594746440443603E+01,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  2.878707831285029E-02,  7.931082969680802E-03,  2.770964591118660E+01,  1.690633274032444E+02,  1.764934851643232E+02,  2.460053157258744E+06,  2.257454648307126E+01,  5.017737580740891E+01,  5.276973795317659E+01,  8.166162941801950E-03,  8.401242913923098E-03,  1.594716422187996E+01,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  2.878140985457839E-02,  7.931149744804633E-03,  2.770984053781035E+01,  1.690632294419656E+02,  1.763518419670953E+02,  2.460069096956175E+06,  2.257445902056568E+01,  2.977180568908490E+02,  2.947500954346775E+02,  8.166184034447996E-03,  8.401218324091358E-03,  1.594722600758824E+01,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  2.868535013918641E-02,  7.931996507096122E-03,  2.770983558767824E+01,  1.690635091492591E+02,  1.764629886514884E+02,  2.460085048022959E+06,  2.257419297287197E+01,  1.850043377860031E+02,  1.847275033774179E+02,  8.166248195919575E-03,  8.400499884743026E-03,  1.594741395329710E+01,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  2.875473900462183E-02,  7.931243182897665E-03,  2.771007293399574E+01,  1.690633584560036E+02,  1.765602579607080E+02,  2.460085051040000E+06,  2.257498997000792E+01,  7.230678988319794E+01,  7.547900800141062E+01,  8.166055991634237E-03,  8.400868800370808E-03,  1.594685093894966E+01,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  2.880265939585300E-02,  7.931164469580738E-03,  2.770991930470307E+01,  1.690634307493795E+02,  1.763937118255525E+02,  2.460100989694361E+06,  2.257365529146465E+01,  3.198709402896285E+02,  3.176840907733538E+02,  8.166377869864272E-03,  8.401591270147805E-03,  1.594779380440526E+01,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  2.870992651437481E-02,  7.931560162442272E-03,  2.771010842843857E+01,  1.690636440397231E+02,  1.764735179983996E+02,  2.460116938969023E+06,  2.257519900447048E+01,  2.071891772434222E+02,  2.057326303224631E+02,  8.166005582635720E-03,  8.400451002829169E-03,  1.594670327950202E+01,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  2.873840570166840E-02,  7.931660091629168E-03,  2.771002597888877E+01,  1.690637494663479E+02,  1.766537240566621E+02,  2.460116945786218E+06,  2.257377951133348E+01,  9.440837179378856E+01,  9.768098574353519E+01,  8.166347910996354E-03,  8.401035730363542E-03,  1.594770604626740E+01,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  2.879818305944063E-02,  7.930898562542711E-03,  2.771025143425217E+01,  1.690641454981874E+02,  1.765042640655377E+02,  2.460132885333146E+06,  2.257494664875990E+01,  3.419550968835643E+02,  3.408967590276392E+02,  8.166066438720537E-03,  8.401234314898363E-03,  1.594688154090391E+01,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  2.870836671367026E-02,  7.931866773515907E-03,  2.771030280248649E+01,  1.690638396996531E+02,  1.764649872099381E+02,  2.460148829745186E+06,  2.257394440765295E+01,  2.293929098233453E+02,  2.269531606832969E+02,  8.166308142363717E-03,  8.400749511211527E-03,  1.594758955275684E+01,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  2.873139522599234E-02,  7.931456275811984E-03,  2.771036113811628E+01,  1.690642413816132E+02,  1.766600933293958E+02,  2.460148837124395E+06,  2.257489405261871E+01,  1.165965195693384E+02,  1.194926533404475E+02,  8.166079122528062E-03,  8.400701969244142E-03,  1.594691869476303E+01,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  2.881819603172321E-02,  7.930959941608638E-03,  2.771038107059497E+01,  1.690639279584014E+02,  1.766120001821975E+02,  2.460164780888340E+06,  2.257398681131573E+01,  4.043264250532784E+00,  4.284774457656716E+00,  8.166297915799606E-03,  8.401635889990575E-03,  1.594755959632003E+01,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  2.872605510862818E-02,  7.931562637112467E-03,  2.771036397962433E+01,  1.690644658925725E+02,  1.765231045733055E+02,  2.460180722991925E+06,  2.257462613876329E+01,  2.515291037003816E+02,  2.484435414236671E+02,  8.166143731982368E-03,  8.400724826852271E-03,  1.594710795151719E+01,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  2.870493941468121E-02,  7.931716011019860E-03,  2.771052469631758E+01,  1.690644802506774E+02,  1.766757996980089E+02,  2.460180728566176E+06,  2.257470750892744E+01,  1.387765205017614E+02,  1.408866941043899E+02,  8.166124108816196E-03,  8.400532206612533E-03,  1.594705047042730E+01,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  2.881828005714555E-02,  7.931007035705352E-03,  2.771049198221053E+01,  1.690647695316344E+02,  1.766886431741319E+02,  2.460196675112691E+06,  2.257378281648300E+01,  2.616047042100481E+01,  2.766483101026256E+01,  8.166347113876917E-03,  8.401687192048484E-03,  1.594770371127758E+01,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  2.875971472964326E-02,  7.931174927851141E-03,  2.771075675432032E+01,  1.690647345739239E+02,  1.765781905010525E+02,  2.460212616134454E+06,  2.257510790765988E+01,  2.736697520498363E+02,  2.703751217132013E+02,  8.166027550683198E-03,  8.400880173515254E-03,  1.594676762886478E+01,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  2.868579549986089E-02,  7.932098658919511E-03,  2.771059791065868E+01,  1.690646978715125E+02,  1.767238691746101E+02,  2.460212621244539E+06,  2.257374137340652E+01,  1.609226821029033E+02,  1.619617507178958E+02,  8.166357108924965E-03,  8.400615558930421E-03,  1.594773298962775E+01,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  2.878295778705939E-02,  7.930973809747523E-03,  2.771075251305120E+01,  1.690649891318177E+02,  1.767570448094322E+02,  2.460228569027971E+06,  2.257515621755594E+01,  4.828762769017717E+01,  5.080929012877088E+01,  8.166015900705998E-03,  8.401057991664473E-03,  1.594673350344482E+01,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  2.878492663048859E-02,  7.931301327254139E-03,  2.771064662868081E+01,  1.690650244894786E+02,  1.765902820459040E+02,  2.460244507691068E+06,  2.257368925223123E+01,  2.958525488960674E+02,  2.928382653007195E+02,  8.166369679310538E-03,  8.401438031366939E-03,  1.594776981190245E+01,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  2.870598493557411E-02,  7.931632689952561E-03,  2.771081234818872E+01,  1.690655008628653E+02,  1.767343261687829E+02,  2.460260459816809E+06,  2.257502677733528E+01,  1.831062257136290E+02,  1.829341525235396E+02,  8.166047115431320E-03,  8.400461540910079E-03,  1.594682493849488E+01,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  2.876823056805553E-02,  7.931360280547911E-03,  2.771089259725261E+01,  1.690653152016060E+02,  1.768645425683692E+02,  2.460260464459782E+06,  2.257401965862223E+01,  7.037541417004542E+01,  7.351688695397208E+01,  8.166289993980344E-03,  8.401219707412777E-03,  1.594753639113168E+01,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  2.879128684249843E-02,  7.931033488650478E-03,  2.771092921990539E+01,  1.690657112254643E+02,  1.766849660210644E+02,  2.460276402615054E+06,  2.257461101067263E+01,  3.179521896916045E+02,  3.156825130102789E+02,  8.166147380274066E-03,  8.401261271897654E-03,  1.594711863827032E+01,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  2.870459939102497E-02,  7.931776655814066E-03,  2.771098596392406E+01,  1.690653998809814E+02,  1.767294554368666E+02,  2.460292350593294E+06,  2.257446046084528E+01,  2.053064036421076E+02,  2.039447171525395E+02,  8.166183687105965E-03,  8.400590718397863E-03,  1.594722499013472E+01,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  2.875467279609024E-02,  7.931408064547285E-03,  2.771087204687612E+01,  1.690658685237665E+02,  1.769083115577812E+02,  2.460292357267030E+06,  2.257428833351049E+01,  9.252597987297187E+01,  9.581081428621009E+01,  8.166225198097773E-03,  8.401042331648262E-03,  1.594734658658526E+01,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  2.881100798979303E-02,  7.930869332632198E-03,  2.771103539587624E+01,  1.690659657088999E+02,  1.767910041394189E+02,  2.460308298106187E+06,  2.257462429019047E+01,  3.400416349927021E+02,  3.388753657427740E+02,  8.166144177784137E-03,  8.401419022936077E-03,  1.594710925738125E+01,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  2.870716183859098E-02,  7.931854273733694E-03,  2.771096558157143E+01,  1.690662420267304E+02,  1.767553584778060E+02,  2.460324242713703E+06,  2.257403977313183E+01,  2.274742753687609E+02,  2.251080597163425E+02,  8.166285142952511E-03,  8.400716012171329E-03,  1.594752218114193E+01,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  2.873065788592713E-02,  7.931400379570483E-03,  2.771120536976264E+01,  1.690663899940786E+02,  1.769177807023747E+02,  2.460324248677969E+06,  2.257515840352097E+01,  1.147116497662792E+02,  1.176568839707346E+02,  8.166015373559442E-03,  8.400630367548401E-03,  1.594673195931382E+01,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  2.883390823906263E-02,  7.930965790477919E-03,  2.771108905675455E+01,  1.690662562426489E+02,  1.768684697318178E+02,  2.460340192377529E+06,  2.257341402473535E+01,  2.158525633797185E+00,  2.287615929782053E+00,  8.166436058426771E-03,  8.401906326375623E-03,  1.594796425589508E+01,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  2.873721558215817E-02,  7.931324611155406E-03,  2.771121160227431E+01,  1.690665740092771E+02,  1.768139673605577E+02,  2.460356135841946E+06,  2.257525326390275E+01,  2.496105796578370E+02,  2.465634646110766E+02,  8.165992498013096E-03,  8.400660384870787E-03,  1.594666495173415E+01,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  2.870254853549990E-02,  7.931919741500711E-03,  2.771108609066914E+01,  1.690665396772521E+02,  1.769763176177526E+02,  2.460356141786901E+06,  2.257392112078815E+01,  1.368479203111513E+02,  1.390394699778855E+02,  8.166313758510478E-03,  8.400707775520244E-03,  1.594760600401314E+01,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  2.880894269195472E-02,  7.930863167742797E-03,  2.771116783886943E+01,  1.690671212985343E+02,  1.769462432862161E+02,  2.460372086690291E+06,  2.257472262183560E+01,  2.427481841253665E+01,  2.567787137978234E+01,  8.166120464211873E-03,  8.401377760680949E-03,  1.594703979449062E+01,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  2.876246109949942E-02,  7.931362136604614E-03,  2.771127412074334E+01,  1.690669705902579E+02,  1.768227366529828E+02,  2.460388027245507E+06,  2.257421288164821E+01,  2.717970081443979E+02,  2.685007950650337E+02,  8.166243394569976E-03,  8.401124652535338E-03,  1.594739988886449E+01,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  2.870552678042487E-02,  7.931756728962134E-03,  2.771125703025298E+01,  1.690673988286660E+02,  1.769982985154284E+02,  2.460388033788660E+06,  2.257451320005903E+01,  1.590196418780032E+02,  1.601591069298622E+02,  8.166170968388745E-03,  8.400585207815357E-03,  1.594718773377841E+01,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  2.879143004427320E-02,  7.931052799740376E-03,  2.771137467288234E+01,  1.690671190219599E+02,  1.770525943612837E+02,  2.460403982175709E+06,  2.257452356850838E+01,  4.636410485034003E+01,  4.881190724789579E+01,  8.166168467914073E-03,  8.401284136087773E-03,  1.594718040925579E+01,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  2.877638043614252E-02,  7.931270066603664E-03,  2.771121371671957E+01,  1.690674905306995E+02,  1.768734194308414E+02,  2.460419920331554E+06,  2.257412066947614E+01,  2.939406383647208E+02,  2.908836442871356E+02,  8.166265633207437E-03,  8.401261199811211E-03,  1.594746503179537E+01,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  2.870840305917294E-02,  7.931625924520453E-03,  2.771133650266026E+01,  1.690676506647561E+02,  1.769932397642866E+02,  2.460435871406261E+06,  2.257497135715563E+01,  1.812196304865157E+02,  1.811520368900979E+02,  8.166060480191370E-03,  8.400495035862288E-03,  1.594686408697879E+01,
2460438.910000000, A.D. 2024-May-08 09:50:24.0000,  2.878211367546875E-02,  7.931308373778475E-03,  2.771122269716931E+01,  1.690679021153454E+02,  1.771421798567986E+02,  2.460435876881908E+06,  2.257375724011479E+01,  6.846887149551750E+01,  7.157640912382922E+01,  8.166353282262595E-03,  8.401398190746713E-03,  1.594772178023871E+01,
2460449.868000000, A.D. 2024-May-19 08:49:55.2000,  2.879312554321280E-02,  7.930912414951708E-03,  2.771145008854453E+01,  1.690681967006027E+02,  1.769780677335070E+02,  2.460451815687150E+06,  2.257506384121740E+01,  3.160308382597167E+02,  3.136799396885139E+02,  8.166038177383787E-03,  8.401163939815867E-03,  1.594679875689717E+01,
2460460.826000000, A.D. 2024-May-30 07:49:26.4000,  2.869265129193058E-02,  7.932037642563165E-03,  2.771134908281783E+01,  1.690680260338117E+02,  1.770071567938397E+02,  2.460467763259456E+06,  2.257376284359147E+01,  2.033999502455050E+02,  2.021359207179353E+02,  8.166351930841998E-03,  8.400666219120828E-03,  1.594771782154172E+01,
