Skip Page Navigation
NASA Logo - Jet Propulsion Laboratory				+ View the NASA Portal
+ Center for Near-Earth Object Studies			
JPL Home	Earth	Solar System	Stars & Galaxies	Technology

JPL Solar System Dynamics
BODIES		ORBITS		EPHEMERIDES		TOOLS		PHYSICAL DATA		DISCOVERY		FAQ		SITE MAP

IMPORTANT: The SSD Announcement email list is now available. Major changes are coming in the near future, including possible hostname and/or URL changes. To be notified of such changes, subscribe to this email list.

Please visit this page for more details.


Don't show this message again
HORIZONS Web-Interface
This tool provides a web-based limited interface to JPL's HORIZONS system which can be used to generate ephemerides for solar-system bodies. Full access to HORIZONS features is available via the primary telnet interface. HORIZONS system news shows recent changes and improvements. A web-interface tutorial is available to assist new users.
Current Settings
Ephemeris Type [change] : 	ELEMENTS
Target Body [change] : 	Mars [499]
Center [change] : 	Mars Barycenter [500@4]
Time Span [change] : 	Start=JD 2458850.0, Stop=JD 2464329.0, Intervals=500
Table Settings [change] : 	CSV format=YES
Display/Output [change] : 	default (formatted HTML)
Object Data Page
 Revised: June 21, 2016                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2019-Oct-29):
  Vol. mean radius (km) = 3389.92   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Equatorial radius (km)=  3396.19
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150                                              

  GM (km^3/s^2)         = 42828.375214    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
Results
*******************************************************************************
Ephemeris / WWW_USER Fri May 15 20:04:56 2020 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Mars Barycenter (4)             {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 12:00:00.0000 TDB
Stop  time      : A.D. 2035-Jan-01 12:00:00.0000 TDB
Step-size       : 500 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Keplerian GM    : 4.9167880087785167E-33 au^3/d^2
Output units    : AU-D, deg, Julian Day Number (Tp)                            
Output type     : GEOMETRIC osculating elements
Output format   : 10
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2458948.622000000, A.D. 2020-Apr-09 02:55:40.8000,  9.143955999175489E-01,  4.725091245075759E-14,  2.552266763031898E+01,  8.416495350567671E+01,  3.340529169534108E+02,  2.458948604900624E+06,  9.796979677491016E+03,  1.675222414395032E+02,  1.786188717765804E+02,  5.519682680475203E-13,  1.056685623644283E-12,  3.674601885998759E-02,
2458959.580000000, A.D. 2020-Apr-20 01:55:12.0000,  9.476995826084096E-01,  2.010956226853066E-14,  2.685482396211043E+01,  8.459493812390753E+01,  7.171013067189932E+01,  2.458959590323256E+06,  1.685067027486471E+04,  1.860462178138876E+02,  1.805089326258881E+02,  3.845009900774546E-13,  7.488924178863786E-13,  2.136413532089544E-02,
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  8.718943938029935E-01,  9.246599879799224E-14,  2.623739390270604E+01,  8.338640810245418E+01,  2.030454440084993E+02,  2.458970564412910E+06,  6.551526172963379E+03,  1.869551302220871E+02,  1.809726376784569E+02,  7.217950997069867E-13,  1.351124200615981E-12,  5.494902874472761E-02,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  9.013206364789531E-01,  5.952105287879488E-14,  2.584171389035016E+01,  8.478241267454290E+01,  1.782247144331053E+00,  2.458981476409366E+06,  8.576240995631830E+03,  1.680139967364599E+02,  1.785610785277206E+02,  6.031762949717432E-13,  1.146831537064692E-12,  4.197643235344718E-02,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  9.506221991866554E-01,  1.789241445843969E-14,  2.727020349774484E+01,  8.617359025504494E+01,  1.064389247694724E+02,  2.458992463625635E+06,  1.841864023582008E+04,  1.827089003259629E+02,  1.802209737088406E+02,  3.623574595003871E-13,  7.068225045423343E-13,  1.954541678380153E-02,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  8.814874738688376E-01,  8.187852591508199E-14,  2.662318689296847E+01,  8.407247850150314E+01,  2.282572247083280E+02,  2.459003436396810E+06,  6.996079473761778E+03,  1.893179793163738E+02,  1.812443978963274E+02,  6.908849940846242E-13,  1.299891462254166E-12,  5.145739143618228E-02,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  8.889770748430702E-01,  7.197573064203499E-14,  2.603300429383033E+01,  8.540641943652587E+01,  2.857477363017945E+01,  2.459014348016702E+06,  7.696676790610948E+03,  1.691983399261158E+02,  1.786115296718196E+02,  6.482961112788004E-13,  1.224616491915566E-12,  4.677343349524021E-02,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  9.517407436099310E-01,  1.728369211084969E-14,  2.728964970111086E+01,  8.778338867503405E+01,  1.419280027125371E+02,  2.459025318451471E+06,  1.874474475259966E+04,  1.789847511875398E+02,  1.799182033666205E+02,  3.581425285783386E-13,  6.990013650458276E-13,  1.920538288205138E-02,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  8.920393334385174E-01,  7.036506089292048E-14,  2.687506521938102E+01,  8.468704461579254E+01,  2.539129427489820E+02,  2.459036308091414E+06,  7.635300048676654E+03,  1.913254223812272E+02,  1.814323143192298E+02,  6.517657136995175E-13,  1.233166366506114E-12,  4.714942408352308E-02,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  8.772486701879733E-01,  8.442245938702583E-14,  2.609237060879597E+01,  8.565777052851477E+01,  5.495607363153917E+01,  2.459047219698628E+06,  7.043940568938354E+03,  1.711774184430924E+02,  1.787969552603999E+02,  6.877518925155823E-13,  1.291081325644139E-12,  5.110775658549577E-02,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  9.503562439498870E-01,  1.842569334022830E-14,  2.692640417639090E+01,  8.859401019903922E+01,  1.778166560320429E+02,  2.459058192120179E+06,  1.776742803924981E+04,  1.755390176807443E+02,  1.796349903478943E+02,  3.711583249589028E-13,  7.238909565775774E-13,  2.026179586627442E-02,
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  9.047340663953545E-01,  5.756852090130926E-14,  2.699606860520401E+01,  8.487648318334659E+01,  2.808980086820598E+02,  2.459069179581357E+06,  8.552482793464846E+03,  1.925307807682021E+02,  1.814743619886047E+02,  6.042928329471829E-13,  1.151017144993057E-12,  4.209303996204289E-02,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  8.685550788012116E-01,  9.421597558619768E-14,  2.613313225479040E+01,  8.532094255186169E+01,  8.133179868900412E+01,  2.459080091804512E+06,  6.620522496025708E+03,  1.734278132545296E+02,  1.790665808795482E+02,  7.167715171262634E-13,  1.339327058666329E-12,  5.437637289445170E-02,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  9.469739074604089E-01,  2.121296570092262E-14,  2.654048710205181E+01,  8.811261633504714E+01,  2.132413500298048E+02,  2.459091065132940E+06,  1.587799744588403E+04,  1.725471537766371E+02,  1.793678191759926E+02,  4.000476875621990E-13,  7.788824094234754E-13,  2.267288436258823E-02,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  9.163982505822744E-01,  4.624897986386977E-14,  2.712729679715774E+01,  8.441485183602171E+01,  3.092916676866075E+02,  2.459102051083201E+06,  9.764121744231308E+03,  1.931975430249526E+02,  1.814416997329751E+02,  5.532058860728076E-13,  1.060162792281745E-12,  3.686967547416026E-02,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  8.629440904911599E-01,  1.009675845118588E-13,  2.630396308901436E+01,  8.447006309745024E+01,  1.077982663185533E+02,  2.459112964253591E+06,  6.353851689264458E+03,  1.762965698060148E+02,  1.794606954849791E+02,  7.366890262061001E-13,  1.372410467900341E-12,  5.665854628118881E-02,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  9.410038960162561E-01,  2.592688793770149E-14,  2.649121741655439E+01,  8.674863656269319E+01,  2.475438483852193E+02,  2.459123937640633E+06,  1.379027056349531E+04,  1.704390272664814E+02,  1.791402076739621E+02,  4.394677984981075E-13,  8.530087090585134E-13,  2.610536162741927E-02,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  9.279863761094780E-01,  3.587225685084222E-14,  2.748578324875001E+01,  8.346697205959325E+01,  3.396344975512830E+02,  2.459134922637063E+06,  1.142739718990362E+04,  1.927364684853702E+02,  1.812794666222639E+02,  4.981315327968587E-13,  9.603908087428752E-13,  3.150323682789888E-02,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  8.609189582009107E-01,  1.035686761256396E-13,  2.667116827516156E+01,  8.348309869726847E+01,  1.341561045592659E+02,  2.459145837372281E+06,  6.252052837428225E+03,  1.789820114976018E+02,  1.798504481619312E+02,  7.446642244400977E-13,  1.385759772754556E-12,  5.758108726222563E-02,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  9.328409876844551E-01,  3.264573813752559E-14,  2.683972515790656E+01,  8.542617987050680E+01,  2.798854226469739E+02,  2.459156809742587E+06,  1.185441388156620E+04,  1.690132784971094E+02,  1.789387566573269E+02,  4.860961621076339E-13,  9.395465860777421E-13,  3.036843521718148E-02,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  9.369364062270207E-01,  2.814402050555058E-14,  2.816882870115897E+01,  8.266503637671721E+01,  1.145985307322183E+01,  2.459167794502048E+06,  1.347572812785652E+04,  1.915257994121147E+02,  1.810755836233684E+02,  4.462799980423784E-13,  8.644159755792062E-13,  2.671469746082377E-02,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  8.636711639536633E-01,  1.011511403937624E-13,  2.717130605756543E+01,  8.273012485123357E+01,  1.602503501104326E+02,  2.459178768317317E+06,  6.286208612540209E+03,  1.819914390784479E+02,  1.802890215965809E+02,  7.419643805906352E-13,  1.382777620787508E-12,  5.726822353331458E-02,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  9.225204550582519E-01,  4.145470528753030E-14,  2.731739260427578E+01,  8.471116110450004E+01,  3.101233988240012E+02,  2.459189681583773E+06,  1.026557353489292E+04,  1.685219872460459E+02,  1.787993690847126E+02,  5.350406396771876E-13,  1.028626574066845E-12,  3.506866896197779E-02,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  9.442587309583778E-01,  2.222164254837647E-14,  2.897982274587655E+01,  8.267190576427799E+01,  4.488857195096750E+01,  2.459200666711366E+06,  1.596115871288995E+04,  1.890341833328353E+02,  1.807876063491576E+02,  3.986569184814124E-13,  7.750921944144482E-13,  2.255475347847211E-02,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  8.685725859616256E-01,  9.571129050462009E-14,  2.762314185969455E+01,  8.238100291221778E+01,  1.859941900459579E+02,  2.459211641133019E+06,  6.464687862983332E+03,  1.845935023201982E+02,  1.806521475639719E+02,  7.282444930147833E-13,  1.360777695524946E-12,  5.568714339037968E-02,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  9.106474756166388E-01,  5.217488162214420E-14,  2.761593913258848E+01,  8.451948534329030E+01,  3.386651622375739E+02,  2.459222553269678E+06,  9.003915399498115E+03,  1.686462368084696E+02,  1.787127407653435E+02,  5.839217412402515E-13,  1.115668600858359E-12,  3.998260579170553E-02,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  9.484436520118317E-01,  1.877797865911701E-14,  2.947543780971220E+01,  8.359008140156587E+01,  7.988249725383643E+01,  2.459233539534434E+06,  1.827735436484317E+04,  1.857357682411606E+02,  1.804790567882362E+02,  3.642224360698777E-13,  7.096668934806384E-13,  1.969650491060493E-02,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  8.782757789071827E-01,  8.569887506856795E-14,  2.786525443003566E+01,  8.229077848242811E+01,  2.117898463598248E+02,  2.459244513426942E+06,  6.800897021078360E+03,  1.870739831119182E+02,  1.809594143012677E+02,  7.040412688549522E-13,  1.322383662641336E-12,  5.293419366360554E-02,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  8.981023493081891E-01,  6.410473106127335E-14,  2.759870436798092E+01,  8.439400722177852E+01,  6.203660318368772E+00,  2.459255424936521E+06,  8.051457545997936E+03,  1.695917094541826E+02,  1.787276386146007E+02,  6.291090189621533E-13,  1.194113306863033E-12,  4.471240119485470E-02,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  9.508153102319832E-01,  1.699233272003669E-14,  2.932124954863714E+01,  8.469923663752579E+01,  1.168196969843328E+02,  2.459266413023300E+06,  1.978466832627622E+04,  1.814770142877880E+02,  1.801202230530845E+02,  3.454801240016415E-13,  6.739679152832463E-13,  1.819590776368388E-02,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  8.880631298273298E-01,  7.515181202708916E-14,  2.783624770081408E+01,  8.213531354638495E+01,  2.378909066003159E+02,  2.459277385395385E+06,  7.303212355608066E+03,  1.891385374215502E+02,  1.811798452381985E+02,  6.713767493334629E-13,  1.267601686639837E-12,  4.929337700601838E-02,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  8.855326381193290E-01,  7.659040622456827E-14,  2.734084480327411E+01,  8.391883207372611E+01,  3.338132566791487E+01,  2.459288296700450E+06,  7.340477731674424E+03,  1.710298253640024E+02,  1.788265625198140E+02,  6.691025718266454E-13,  1.261614737428723E-12,  4.904312950185614E-02,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  9.505258569091858E-01,  1.725589536483799E-14,  2.860851121932305E+01,  8.502786261860410E+01,  1.550301594960321E+02,  2.459299268916473E+06,  1.950403858827788E+04,  1.771654584861601E+02,  1.797685326269277E+02,  3.487861393205590E-13,  6.803163832762800E-13,  1.845771573772232E-02,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  9.008918971066333E-01,  6.247716135560644E-14,  2.762386102540893E+01,  8.161254522589041E+01,  2.649677753559612E+02,  2.459310257105029E+06,  8.026850698566411E+03,  1.905930845676508E+02,  1.812743567428584E+02,  6.303940801170153E-13,  1.198310998878424E-12,  4.484947004985351E-02,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  8.745868903864757E-01,  8.795677758597531E-14,  2.702722793924610E+01,  8.297118328122909E+01,  6.045576530423607E+01,  2.459321168697299E+06,  6.840278963634869E+03,  1.730775345946346E+02,  1.790442272074194E+02,  7.013363902467992E-13,  1.314716002907623E-12,  5.262943250032289E-02,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  9.484847202927548E-01,  1.912528205449971E-14,  2.784134120739806E+01,  8.417925474548414E+01,  1.931547335909074E+02,  2.459332142251720E+06,  1.776052071227424E+04,  1.731345398361788E+02,  1.794267304656833E+02,  3.712545513328520E-13,  7.233838206112043E-13,  2.026967597584035E-02,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  9.122135977634026E-01,  5.133359106868218E-14,  2.741484007243401E+01,  8.067741438633702E+01,  2.929996242627411E+02,  2.459343128736176E+06,  8.984662756236041E+03,  1.916617750683516E+02,  1.813090544092726E+02,  5.847556086229669E-13,  1.118177626177252E-12,  4.006828188961600E-02,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  8.655699153784248E-01,  9.743854899814401E-14,  2.682096145780832E+01,  8.176592369988053E+01,  8.743114952046452E+01,  2.459354041044205E+06,  6.510462927014060E+03,  1.754947013256243E+02,  1.793515538870501E+02,  7.248269557550046E-13,  1.352215362511865E-12,  5.529560709212261E-02,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  9.436219003628721E-01,  2.312859258454692E-14,  2.740279447533415E+01,  8.274246426801840E+01,  2.294660685204279E+02,  2.459365014870125E+06,  1.528992004977701E+04,  1.701748923420634E+02,  1.791379693026404E+02,  4.102407270449315E-13,  7.973528615053161E-13,  2.354492363779563E-02,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  9.241161753075841E-01,  4.058196323638863E-14,  2.737334026445877E+01,  7.961623779719382E+01,  3.222352199410178E+02,  2.459376000374081E+06,  1.027277113622355E+04,  1.917928156871606E+02,  1.812193894323132E+02,  5.347906935487463E-13,  1.028999423861104E-12,  3.504409815289063E-02,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  8.603426632386845E-01,  1.030537384263216E-13,  2.676266919064512E+01,  8.068388258403559E+01,  1.140800523384710E+02,  2.459386913883898E+06,  6.338162673490003E+03,  1.782044239406139E+02,  1.797355367901258E+02,  7.379042219775969E-13,  1.372754705528872E-12,  5.679879462635692E-02,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  9.366064414546909E-01,  2.905972881949662E-14,  2.727728365092399E+01,  8.162571612015216E+01,  2.630460701225389E+02,  2.459397887012955E+06,  1.294475202371704E+04,  1.681140771335173E+02,  1.788875039290768E+02,  4.584019178971763E-13,  8.877441069748560E-13,  2.781049797944504E-02,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  9.336060303563443E-01,  3.219682705649795E-14,  2.751857536840199E+01,  7.892337508795109E+01,  3.523128538217861E+02,  2.459408872166441E+06,  1.189697955894787E+04,  1.914621420728147E+02,  1.811003422141235E+02,  4.849360149619313E-13,  9.376752028673646E-13,  3.025978133493886E-02,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  8.586766919426212E-01,  1.045807937712393E-13,  2.677625118146633E+01,  8.001174342024464E+01,  1.402849070989772E+02,  2.459419844342838E+06,  6.311116042945319E+03,  1.811250623776521E+02,  1.801669110866417E+02,  7.400109381021451E-13,  1.375441082433051E-12,  5.704220894534407E-02,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  9.271574937185245E-01,  3.724469183713971E-14,  2.719940824039272E+01,  8.117517375458925E+01,  2.939226406607338E+02,  2.459430758778266E+06,  1.098864432306615E+04,  1.672662259662886E+02,  1.787126332588122E+02,  5.113043707367785E-13,  9.853640496364174E-13,  3.276109312632202E-02,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  9.417959117279073E-01,  2.541919753500521E-14,  2.769557142171922E+01,  7.895163034938575E+01,  2.349919838265647E+01,  2.459441744210679E+06,  1.392037247848596E+04,  1.900228026169126E+02,  1.808948108263702E+02,  4.367252935253543E-13,  8.480313895157033E-13,  2.586137695355371E-02,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  8.615009110346986E-01,  1.012054709704090E-13,  2.674781076390139E+01,  7.980422231469932E+01,  1.661638007331034E+02,  2.459452717378752E+06,  6.431729395472119E+03,  1.839072728217916E+02,  1.805726539371527E+02,  7.307302288159034E-13,  1.360254986661398E-12,  5.597250410650623E-02,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  9.161511977087345E-01,  4.732101013094218E-14,  2.698349248820315E+01,  8.118790460383767E+01,  3.227810674876003E+02,  2.459463630362104E+06,  9.476056892508497E+03,  1.671377055075403E+02,  1.785927391457987E+02,  5.643611934558499E-13,  1.081401376780757E-12,  3.799048529189454E-02,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  9.472178950041921E-01,  2.087948479168507E-14,  2.769829996491152E+01,  7.967628070125062E+01,  5.606473072435788E+01,  2.459474616655888E+06,  1.614781504938544E+04,  1.879307040718400E+02,  1.806711033970159E+02,  3.955788575189145E-13,  7.702782302461438E-13,  2.229403785583369E-02,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  8.682583705413066E-01,  9.358991289294702E-14,  2.661486723715653E+01,  7.992129640918698E+01,  1.919430069931868E+02,  2.459485589839684E+06,  6.709719360220308E+03,  1.866229751700102E+02,  1.809419263793880E+02,  7.104050046860197E-13,  1.327220096479092E-12,  5.365351077637019E-02,
