            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  3.595173591928469E-02,  1.327359329255141E-05,  1.128956972055751E+02,  2.274023274360333E+02,  1.900916906228960E+02,  2.459587158504590E+06,  6.054889761688594E+01,  1.800181239213630E+02,  1.800168768843509E+02,  1.376859830270912E-05,  1.426360331286683E-05,  5.945607833817983E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  3.588747071962041E-02,  1.328002920533834E-05,  1.128956742302086E+02,  2.274022891846367E+02,  8.759203438507411E+01,  2.459598116448157E+06,  6.051093729665232E+01,  1.801343759875614E+02,  1.801251459178326E+02,  1.377435600308052E-05,  1.426868280082270E-05,  5.949337691384867E+00,
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  3.617788618043095E-02,  1.327186885251392E-05,  1.128957076033155E+02,  2.274023158182116E+02,  3.452511490395311E+02,  2.459609073548330E+06,  6.053939025312192E+01,  1.801042760330487E+02,  1.800970580319102E+02,  1.377003978453898E-05,  1.426821071656404E-05,  5.946541557402544E+00,
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  3.601622611366543E-02,  1.327267855960378E-05,  1.128956621586068E+02,  2.274023148182980E+02,  2.433476110294723E+02,  2.459614093508957E+06,  6.054908096077136E+01,  1.796183063086293E+02,  1.796446140813635E+02,  1.376857050829238E-05,  1.426446245698099E-05,  5.945589830392923E+00,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  3.574707941367792E-02,  1.328229013362247E-05,  1.128956976532553E+02,  2.274022962370483E+02,  1.403357756841968E+02,  2.459630988523218E+06,  6.050870183189868E+01,  1.802574963225662E+02,  1.802398755759819E+02,  1.377469525894312E-05,  1.426710038426377E-05,  5.949557486791378E+00,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  3.622721663045325E-02,  1.326982614977298E-05,  1.128956723898252E+02,  2.274023331645221E+02,  3.809851259297375E+01,  2.459641946947188E+06,  6.054872075570219E+01,  1.801129483679760E+02,  1.801051198699505E+02,  1.376862511449945E-05,  1.426742407922592E-05,  5.945625200778447E+00,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  3.594309572711304E-02,  1.327837305636949E-05,  1.128956755968719E+02,  2.274022929825195E+02,  2.960626882630262E+02,  2.459646963433806E+06,  6.051702079381725E+01,  1.797698161333177E+02,  1.797856505167377E+02,  1.377343287260032E-05,  1.426849268883116E-05,  5.948739631888481E+00,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  3.601120454287474E-02,  1.327145375137506E-05,  1.128956865832549E+02,  2.274023333118718E+02,  1.934300848257631E+02,  2.459663863958424E+06,  6.055793635199609E+01,  1.800243309169631E+02,  1.800226541510498E+02,  1.376722822289829E-05,  1.426300269442152E-05,  5.944720406380457E+00,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  3.587258930435800E-02,  1.328037198489549E-05,  1.128956588841432E+02,  2.274023078342309E+02,  9.099105265791231E+01,  2.459674823425073E+06,  6.050999550341040E+01,  1.800780622059900E+02,  1.800727023639032E+02,  1.377449892780600E-05,  1.426862587071650E-05,  5.949430288417556E+00,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  3.612816702367242E-02,  1.327374010560430E-05,  1.128956902571006E+02,  2.274023206761379E+02,  3.485533819698662E+02,  2.459685779243803E+06,  6.053127247203297E+01,  1.801468318190731E+02,  1.801366814679725E+02,  1.377127088008837E-05,  1.426880165457244E-05,  5.947339041424073E+00,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  3.606622278479734E-02,  1.327101696171746E-05,  1.128956571900136E+02,  2.274023276011780E+02,  2.466746384221813E+02,  2.459690799544380E+06,  6.055574153163557E+01,  1.796359197862647E+02,  1.796610469131740E+02,  1.376756087960454E-05,  1.426410479749161E-05,  5.944935870563628E+00,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  3.574850388026263E-02,  1.328212139756278E-05,  1.128956825941135E+02,  2.274023137828665E+02,  1.437241434463765E+02,  2.459707695218670E+06,  6.050972080483052E+01,  1.802123878303875E+02,  1.801978533377843E+02,  1.377454061623094E-05,  1.426695983489911E-05,  5.949457297301907E+00,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  3.620128707155861E-02,  1.327064411200212E-05,  1.128956623429335E+02,  2.274023425812435E+02,  4.142322199666129E+01,  2.459718652777488E+06,  6.054556609791847E+01,  1.801325952306699E+02,  1.801234112946487E+02,  1.376910337603596E-05,  1.426756264006980E-05,  5.945934990809783E+00,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  3.594930363740900E-02,  1.327832786544024E-05,  1.128956682462684E+02,  2.274023129003951E+02,  2.994015553673754E+02,  2.459723669335054E+06,  6.051674519744166E+01,  1.797749735981385E+02,  1.797904557585986E+02,  1.377347468918388E-05,  1.426862151292752E-05,  5.948766722755257E+00,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  3.601072197502896E-02,  1.327150049537511E-05,  1.128956711055137E+02,  2.274023515464341E+02,  1.967728555377374E+02,  2.459740569944462E+06,  6.055766188480286E+01,  1.800259921158991E+02,  1.800242008913815E+02,  1.376726982126385E-05,  1.426303914715259E-05,  5.944747349803859E+00,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  3.590061318340233E-02,  1.327917096103359E-05,  1.128956487746718E+02,  2.274023225007125E+02,  9.433925210535782E+01,  2.459751529220106E+06,  6.051556628933660E+01,  1.800739015680071E+02,  1.800688236068503E+02,  1.377365356997132E-05,  1.426813617890904E-05,  5.948882611108198E+00,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  3.609578385584658E-02,  1.327495431010030E-05,  1.128956782656368E+02,  2.274023440549436E+02,  3.519213634822665E+02,  2.459762485912285E+06,  6.052601795644165E+01,  1.801219836514886E+02,  1.801135582604307E+02,  1.377206789612695E-05,  1.426918148215359E-05,  5.947855354685299E+00,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  3.604861038944692E-02,  1.327182483664578E-05,  1.128956376926732E+02,  2.274023447419929E+02,  2.499745468428146E+02,  2.459767504604452E+06,  6.055187195512024E+01,  1.796813552769615E+02,  1.797033364127870E+02,  1.376814741872797E-05,  1.426447000081017E-05,  5.945315782587602E+00,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  3.580982444204196E-02,  1.327977311763859E-05,  1.128956711398095E+02,  2.274023289676506E+02,  1.470828543373118E+02,  2.459784400957278E+06,  6.051999801825964E+01,  1.801976713924590E+02,  1.801841217903766E+02,  1.377298115483686E-05,  1.426618919203511E-05,  5.948446989231286E+00,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  3.616473857516668E-02,  1.327185685304334E-05,  1.128956437774069E+02,  2.274023660600118E+02,  4.480405806427492E+01,  2.459795359642232E+06,  6.054071109906308E+01,  1.800946661790800E+02,  1.800881156508443E+02,  1.376983949873718E-05,  1.426782214443101E-05,  5.946411818832622E+00,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  3.592676403168409E-02,  1.327931584675017E-05,  1.128956467308074E+02,  2.274023218427115E+02,  3.026990369342475E+02,  2.459800374320424E+06,  6.051211376012324E+01,  1.798226125404685E+02,  1.798348097571424E+02,  1.377417747046200E-05,  1.426903909417383E-05,  5.949222025643991E+00,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  3.605094200302987E-02,  1.327006896403466E-05,  1.128956606241688E+02,  2.274023664020627E+02,  2.001292337012666E+02,  2.459817275853131E+06,  6.056367079285049E+01,  1.800136653675908E+02,  1.800127226240904E+02,  1.376635918044164E-05,  1.426264939684862E-05,  5.944157533504355E+00,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  3.588737930192461E-02,  1.327948817584557E-05,  1.128956259924740E+02,  2.274023384635086E+02,  9.769865993180984E+01,  2.459828235524368E+06,  6.051464392293847E+01,  1.800582317132790E+02,  1.800542318780114E+02,  1.377379352863406E-05,  1.426809888142254E-05,  5.948973284192782E+00,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  3.609575072168291E-02,  1.327497691010815E-05,  1.128956650240285E+02,  2.274023471261410E+02,  3.552512018224924E+02,  2.459839191682964E+06,  6.052586651342922E+01,  1.801363136303005E+02,  1.801268984797424E+02,  1.377209086903313E-05,  1.426920482795812E-05,  5.947870236936216E+00,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  3.603463849809928E-02,  1.327250537728903E-05,  1.128956266140479E+02,  2.274023622050506E+02,  2.533309728354033E+02,  2.459844210648153E+06,  6.054853126491142E+01,  1.796687960643713E+02,  1.796916350942625E+02,  1.376865384105698E-05,  1.426480230482493E-05,  5.945643808021223E+00,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  3.581640744203261E-02,  1.327942357373824E-05,  1.128956519305090E+02,  2.274023356159036E+02,  1.504031047914085E+02,  2.459861106462395E+06,  6.052176774193004E+01,  1.802223648572877E+02,  1.802071199400815E+02,  1.377271266202331E-05,  1.426600175030839E-05,  5.948273050038303E+00,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  3.619997890074991E-02,  1.327046639752014E-05,  1.128956396960470E+02,  2.274023742547730E+02,  4.816742427593138E+01,  2.459872065668279E+06,  6.054690558756294E+01,  1.800746812662746E+02,  1.800695087979639E+02,  1.376890029778654E-05,  1.426733419805295E-05,  5.945803447863540E+00,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  3.587559681465222E-02,  1.328133331685854E-05,  1.128956333179914E+02,  2.274023395702038E+02,  3.060599086596292E+02,  2.459877080166751E+06,  6.050314275108533E+01,  1.798052512966078E+02,  1.798186240235395E+02,  1.377553899992434E-05,  1.426974468299015E-05,  5.950104137252310E+00,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  3.605705620808371E-02,  1.326988690025419E-05,  1.128956502288858E+02,  2.274023721179382E+02,  2.034284108129963E+02,  2.459893981055054E+06,  6.056434097153100E+01,  1.800600086558531E+02,  1.800558681202335E+02,  1.376625762522177E-05,  1.426262835018935E-05,  5.944091758039971E+00,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  3.593336472859861E-02,  1.327764715910778E-05,  1.128956229555258E+02,  2.274023562731882E+02,  1.010716197595610E+02,  2.459904941607927E+06,  6.052289996422047E+01,  1.800286248633420E+02,  1.800266562601627E+02,  1.377254089430228E-05,  1.426743462949678E-05,  5.948161773689337E+00,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  3.605470481733159E-02,  1.327650108534655E-05,  1.128956510280524E+02,  2.274023650964415E+02,  3.586059883992535E+02,  2.459915898190746E+06,  6.051930946531340E+01,  1.801250684683287E+02,  1.801164394155016E+02,  1.377308562186679E-05,  1.426967015838702E-05,  5.948514667146586E+00,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  3.603445075832127E-02,  1.327267432425230E-05,  1.128956186121567E+02,  2.274023747956279E+02,  2.566479264093648E+02,  2.459920916131009E+06,  6.054739287953497E+01,  1.796967298061390E+02,  1.797176425043438E+02,  1.376882642195408E-05,  1.426497851965586E-05,  5.945755595393770E+00,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  3.583159237662410E-02,  1.327875416519939E-05,  1.128956430891203E+02,  2.274023578871007E+02,  1.537647945292895E+02,  2.459937812602689E+06,  6.052491449538761E+01,  1.802045262362827E+02,  1.801904986075342E+02,  1.377223528608535E-05,  1.426571640697132E-05,  5.947963793115880E+00,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  3.619794645387751E-02,  1.327044427062501E-05,  1.128956234043879E+02,  2.274023918786183E+02,  5.150066389378437E+01,  2.459948771470997E+06,  6.054724854099895E+01,  1.800856069897668E+02,  1.800796781183364E+02,  1.376884830427471E-05,  1.426725233792441E-05,  5.945769769475646E+00,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  3.588406235895395E-02,  1.328116622443946E-05,  1.128956228476130E+02,  2.274023543322568E+02,  3.094142350537135E+02,  2.459953786359209E+06,  6.050348766409697E+01,  1.797946319235551E+02,  1.798087370281420E+02,  1.377548664627949E-05,  1.426980706811953E-05,  5.950070217416997E+00,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  3.602229458305154E-02,  1.327120275513374E-05,  1.128956358694837E+02,  2.274023944541355E+02,  2.067801902823782E+02,  2.459970687462107E+06,  6.055860930080130E+01,  1.800523871870352E+02,  1.800487758589648E+02,  1.376712623181836E-05,  1.426304970850298E-05,  5.944654346532963E+00,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  3.595907630684297E-02,  1.327653129049050E-05,  1.128956034676415E+02,  2.274023688265069E+02,  1.043784776708987E+02,  2.459981646720993E+06,  6.052810888586748E+01,  1.800668200244142E+02,  1.800622214993151E+02,  1.377175072571532E-05,  1.426697016094014E-05,  5.947649887407191E+00,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  3.608229461286470E-02,  1.327553061709638E-05,  1.128956410203411E+02,  2.274023786270880E+02,  1.986629610292996E+00,  2.459992604616554E+06,  6.052334719464407E+01,  1.800872962752026E+02,  1.800812688893918E+02,  1.377247304713069E-05,  1.426941547716500E-05,  5.948117820421169E+00,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  3.597495911227853E-02,  1.327500337871660E-05,  1.128955989752556E+02,  2.274023934306267E+02,  2.599962925164750E+02,  2.459997621694779E+06,  6.053706300859065E+01,  1.796924802223062E+02,  1.797136524593961E+02,  1.377039269280010E-05,  1.426578200688361E-05,  5.946770162089187E+00,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  3.585761448913805E-02,  1.327769418149275E-05,  1.128956270833616E+02,  2.274023613392679E+02,  1.570703743327871E+02,  2.460014517711023E+06,  6.052971181606281E+01,  1.802442476083077E+02,  1.802274840220368E+02,  1.377150759164831E-05,  1.426532100180387E-05,  5.947492383475492E+00,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  3.622324911320474E-02,  1.326941630963005E-05,  1.128956160155893E+02,  2.274024067553677E+02,  5.487586257527585E+01,  2.460025477773900E+06,  6.055189985028795E+01,  1.800534444608193E+02,  1.800497405895943E+02,  1.376814319023625E-05,  1.426687007084246E-05,  5.945313043687895E+00,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  3.585267809248625E-02,  1.328245816404328E-05,  1.128956035281544E+02,  2.274023648581459E+02,  3.127525006773144E+02,  2.460030491973717E+06,  6.049761431717584E+01,  1.798004998097941E+02,  1.798141904290452E+02,  1.377637821755772E-05,  1.427029827107215E-05,  5.950647873692973E+00,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  3.602988033644746E-02,  1.327097985004648E-05,  1.128956306255098E+02,  2.274023983567877E+02,  2.101234246468002E+02,  2.460047393403247E+06,  6.055942021968883E+01,  1.800535421325979E+02,  1.800498504443395E+02,  1.376700333271570E-05,  1.426302681538492E-05,  5.944574744838099E+00,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  3.595104938720891E-02,  1.327663476034906E-05,  1.128955943891135E+02,  2.274023873580203E+02,  1.077237332304516E+02,  2.460058352738950E+06,  6.052815726737024E+01,  1.800655893073193E+02,  1.800610764437270E+02,  1.377174338700317E-05,  1.426685201365729E-05,  5.947645133318312E+00,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  3.610690661400123E-02,  1.327467853077458E-05,  1.128956286065562E+02,  2.274023843112085E+02,  5.310240779657157E+00,  2.460069310101796E+06,  6.052685642437480E+01,  1.801080213031878E+02,  1.801005580887249E+02,  1.377194070780486E-05,  1.426920288483513E-05,  5.947772960087585E+00,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  3.597060726542114E-02,  1.327532227914001E-05,  1.128955986839592E+02,  2.274024076087112E+02,  2.633807265895089E+02,  2.460074328288964E+06,  6.053529158992620E+01,  1.796512529644352E+02,  1.796752608232217E+02,  1.377066132961263E-05,  1.426600038008524E-05,  5.946944179912206E+00,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  3.581341962486484E-02,  1.327920728682695E-05,  1.128956147741315E+02,  2.274023799744689E+02,  1.603950625863546E+02,  2.460091223681945E+06,  6.052352770769665E+01,  1.802643725064521E+02,  1.802462490871412E+02,  1.377244566260237E-05,  1.426568403837780E-05,  5.948100079999460E+00,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  3.627478735614582E-02,  1.326741647053008E-05,  1.128956100167427E+02,  2.274024164533998E+02,  5.818883853951958E+01,  2.460102182817885E+06,  6.056073305247551E+01,  1.800850911412957E+02,  1.800791860303137E+02,  1.376680437168667E-05,  1.426619227284327E-05,  5.944445878620098E+00,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  3.585685225996901E-02,  1.328246977793361E-05,  1.128955990227761E+02,  2.274023874904665E+02,  3.161452535255510E+02,  2.460107198777236E+06,  6.049714209508684E+01,  1.797504857480087E+02,  1.797676104525148E+02,  1.377644990691264E-05,  1.427043003589167E-05,  5.950694322620517E+00,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  3.597884080711706E-02,  1.327289585515566E-05,  1.128956160822564E+02,  2.274024167534474E+02,  2.134550662948652E+02,  2.460124099594492E+06,  6.055111633692937E+01,  1.800666361866693E+02,  1.800620479014514E+02,  1.376826196042031E-05,  1.426362806568496E-05,  5.945389974262794E+00,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  3.598407128607031E-02,  1.327523882232203E-05,  1.128955863585222E+02,  2.274024022181275E+02,  1.110433532651013E+02,  2.460135058008588E+06,  6.053459423964212E+01,  1.800906660400051E+02,  1.800844222936645E+02,  1.377076708683870E-05,  1.426629535135538E-05,  5.947012687899504E+00,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  3.611656013865388E-02,  1.327436470557840E-05,  1.128956173522274E+02,  2.274024069643717E+02,  8.674073819660023E+00,  2.460146016381111E+06,  6.052809354339266E+01,  1.800874380625911E+02,  1.800813954022936E+02,  1.377175305292921E-05,  1.426914140028001E-05,  5.947651394999175E+00,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  3.595763449943613E-02,  1.327596003316613E-05,  1.128955815172268E+02,  2.274024228676012E+02,  2.667218667951349E+02,  2.460151034081889E+06,  6.053215146162235E+01,  1.796544685901292E+02,  1.796782468781497E+02,  1.377113756434635E-05,  1.426631509552658E-05,  5.947252679895932E+00,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  3.580746883317530E-02,  1.327932830223823E-05,  1.128956049197967E+02,  2.274023935907703E+02,  1.637525494290698E+02,  2.460167929917899E+06,  6.052326068133540E+01,  1.802508847988626E+02,  1.802336887264395E+02,  1.377248617158250E-05,  1.426564404092678E-05,  5.948126322794426E+00,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  3.626457256047564E-02,  1.326764830182221E-05,  1.128955946646181E+02,  2.274024362285364E+02,  6.150737775445742E+01,  2.460178888420757E+06,  6.056010858181370E+01,  1.801109964010928E+02,  1.801032956067610E+02,  1.376689900989945E-05,  1.426614971797669E-05,  5.944507175274593E+00,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  3.590263779353785E-02,  1.328097230371942E-05,  1.128955824028488E+02,  2.274023951902953E+02,  3.194844992445459E+02,  2.460183904988308E+06,  6.050306422860060E+01,  1.797553112200800E+02,  1.797721252634220E+02,  1.377555091876218E-05,  1.427012953380493E-05,  5.950111859455594E+00,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  3.594753159063115E-02,  1.327409022206137E-05,  1.128956091504968E+02,  2.274024300601985E+02,  2.168523312755412E+02,  2.460200806745765E+06,  6.054589365089726E+01,  1.800124510549479E+02,  1.800115944418164E+02,  1.376905371547138E-05,  1.426401720888139E-05,  5.945902823331521E+00,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  3.594906896542870E-02,  1.327632763594506E-05,  1.128955685599152E+02,  2.274024165548271E+02,  1.143379034369154E+02,  2.460211763373032E+06,  6.053044411642444E+01,  1.801414707428823E+02,  1.801317373870488E+02,  1.377139651916270E-05,  1.426646540238035E-05,  5.947420430413081E+00,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  3.618395177661605E-02,  1.327192929456081E-05,  1.128956093664785E+02,  2.274024091535157E+02,  1.200703614089127E+01,  2.460222721692625E+06,  6.053840521590788E+01,  1.800984676585072E+02,  1.800916506203303E+02,  1.377018915489646E-05,  1.426844901523212E-05,  5.946638315232685E+00,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  3.593532205530433E-02,  1.327696079193888E-05,  1.128955767929615E+02,  2.274024406088880E+02,  2.701174684856297E+02,  2.460227740719447E+06,  6.052740889023814E+01,  1.796018033014949E+02,  1.796291895160546E+02,  1.377185690512409E-05,  1.426675301830929E-05,  5.947718671599385E+00,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  3.577375563641125E-02,  1.328046099618300E-05,  1.128955907419536E+02,  2.274024021928900E+02,  1.670700037671844E+02,  2.460244635685716E+06,  6.051869171431563E+01,  1.802785057004412E+02,  1.802594336577280E+02,  1.377317934853392E-05,  1.426589770088484E-05,  5.948575387244242E+00,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  3.629385793153206E-02,  1.326642734293114E-05,  1.128955956008013E+02,  2.274024459325517E+02,  6.484056449717495E+01,  2.460255593966705E+06,  6.056570838143627E+01,  1.801218626403324E+02,  1.801134014302820E+02,  1.376605042119634E-05,  1.426567349946155E-05,  5.943957556522892E+00,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  3.590660168030842E-02,  1.328100827059895E-05,  1.128955736735079E+02,  2.274024164360686E+02,  3.228334202217447E+02,  2.460260611042808E+06,  6.050244531660682E+01,  1.797501750459398E+02,  1.797673438385517E+02,  1.377564486360583E-05,  1.427028145661271E-05,  5.950172726344113E+00,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  3.595016326894866E-02,  1.327405732100035E-05,  1.128956017530316E+02,  2.274024387544289E+02,  2.202103898290027E+02,  2.460271567071831E+06,  6.054587083572882E+01,  1.799985249134311E+02,  1.799986264041926E+02,  1.376905717448249E-05,  1.426405702796463E-05,  5.945905063893470E+00,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  3.591805535117540E-02,  1.327726608073051E-05,  1.128955680147199E+02,  2.274024377198053E+02,  1.176914968927082E+02,  2.460288469705482E+06,  6.052694735945843E+01,  1.801317387391862E+02,  1.801226824381015E+02,  1.377192691391692E-05,  1.426658774710332E-05,  5.947764024212655E+00,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  3.619431663240598E-02,  1.327155286666900E-05,  1.128955965177622E+02,  2.274024288982019E+02,  1.530208636229753E+01,  2.460299426790085E+06,  6.054000427527386E+01,  1.801483555547788E+02,  1.801380819069414E+02,  1.376994667669671E-05,  1.426834048672442E-05,  5.946481245080347E+00,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  3.598538785505068E-02,  1.327534757515938E-05,  1.128955717351177E+02,  2.274024548256091E+02,  2.734920452717694E+02,  2.460304447543498E+06,  6.053372637618462E+01,  1.795706662253386E+02,  1.796002332390881E+02,  1.377089870621515E-05,  1.426644983727092E-05,  5.947097949377727E+00,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  3.571362576114554E-02,  1.328255300141420E-05,  1.128955825906415E+02,  2.274024272762885E+02,  1.704519603809845E+02,  2.460321342745516E+06,  6.051005445267728E+01,  1.802400270737496E+02,  1.802236164725986E+02,  1.377448998167021E-05,  1.426642696192623E-05,  5.949424492446011E+00,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  3.628786593313953E-02,  1.326648325566044E-05,  1.128955799351968E+02,  2.274024632302787E+02,  6.811872393930078E+01,  2.460332298845795E+06,  6.056589035569549E+01,  1.801892110921534E+02,  1.801760758072531E+02,  1.376602284717112E-05,  1.426556243868181E-05,  5.943939697505765E+00,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  3.596833241393030E-02,  1.327892730856205E-05,  1.128955651062257E+02,  2.274024316265923E+02,  3.261931236786043E+02,  2.460337317724840E+06,  6.051085581228380E+01,  1.797338919546482E+02,  1.797522098514408E+02,  1.377436836884458E-05,  1.426980942912711E-05,  5.949345702807254E+00,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  3.591343961075409E-02,  1.327548780880207E-05,  1.128955888008153E+02,  2.274024599494995E+02,  2.235933100587431E+02,  2.460348273412236E+06,  6.053954404835037E+01,  1.799591078700050E+02,  1.799619186313828E+02,  1.377001646350318E-05,  1.426454511820429E-05,  5.946526450752310E+00,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  3.590139365708695E-02,  1.327767488905480E-05,  1.128955517677772E+02,  2.274024494326172E+02,  1.210074400108163E+02,  2.460365175287412E+06,  6.052572103593693E+01,  1.801606870180689E+02,  1.801496455923670E+02,  1.377211293709947E-05,  1.426655098514414E-05,  5.947884533027723E+00,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  3.621223596106232E-02,  1.327087771809414E-05,  1.128955891718488E+02,  2.274024416739891E+02,  1.863817094352838E+01,  2.460376132518232E+06,  6.054293575844817E+01,  1.801561055192657E+02,  1.801452900666386E+02,  1.376950218010652E-05,  1.426812664211890E-05,  5.946193317025686E+00,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  3.599773922717132E-02,  1.327512600379555E-05,  1.128955572852705E+02,  2.274024721545578E+02,  2.768353561084613E+02,  2.460381153545802E+06,  6.053407850757917E+01,  1.795715713509038E+02,  1.796010857217476E+02,  1.377084530191148E-05,  1.426656460002741E-05,  5.947063354651153E+00,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  3.571483119244408E-02,  1.328241713916778E-05,  1.128955715605444E+02,  2.274024324395726E+02,  1.738283655994712E+02,  2.460398049246323E+06,  6.051086940152172E+01,  1.802073018170290E+02,  1.801931281677765E+02,  1.377436630659055E-05,  1.426631547401332E-05,  5.949344366732016E+00,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  3.624102436785082E-02,  1.326801919691001E-05,  1.128955764949283E+02,  2.274024791197905E+02,  7.145122025581649E+01,  2.460409004953336E+06,  6.055978878315985E+01,  1.802008130454623E+02,  1.801868895531279E+02,  1.376694747585334E-05,  1.426587575479666E-05,  5.944538566490293E+00,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  3.600802773188057E-02,  1.327762693060844E-05,  1.128955508213200E+02,  2.274024440264047E+02,  3.294859352987563E+02,  2.460414023113659E+06,  6.051600751930876E+01,  1.797861801811102E+02,  1.798009143074129E+02,  1.377358661957350E-05,  1.426954630853857E-05,  5.948839237042121E+00,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  3.594674807860414E-02,  1.327439818317968E-05,  1.128955883166481E+02,  2.274024662050602E+02,  2.270002192881860E+02,  2.460424980682011E+06,  6.054386050809892E+01,  1.798950618286353E+02,  1.799022812568558E+02,  1.376936196908550E-05,  1.426432575499134E-05,  5.946102494601297E+00,
